Holdings details

FTSE Emerging Markets ETF (VWO)


Equity,as of 08/31/2026

,SEDOL,HOLDINGS,TICKER,% OF FUNDS*,SUB-INDUSTRY,COUNTRY,SECURITYDEPOSITORYRECEIPTTYPE,MARKET VALUE*,SHARES
,BFY8GM8,Guizhou Chanhen Chemical Corp,002895,<0.01%,Fertilizers & Agricultural Chemicals,CN,---,"$2,757,833.27","552,400"
,BX3G6Z2,YongXing Special Materials Technology Co Ltd,002756,<0.01%,Steel,CN,---,"$2,754,084.22","401,008"
,B0LNXC0,Shree Renuka Sugars Ltd,SHRS,<0.01%,Packaged Foods & Meats,IN,---,"$2,748,701.81","10,516,390"
,BP3R864,Harbin Pharmaceutical Group Co Ltd,600664,<0.01%,Pharmaceuticals,CN,---,"$2,747,516.83","2,023,977"
,BFD1BQ7,Ecovacs Robotics Co Ltd,603486,<0.01%,Household Appliances,CN,---,"$2,746,783.39","350,787"
,BP3R455,Offshore Oil Engineering Co Ltd,600583,<0.01%,Oil & Gas Equipment & Services,CN,---,"$2,745,772.51","2,994,770"
,BK6CY41,Quectel Wireless Solutions Co Ltd,603236,<0.01%,Electronic Components,CN,---,"$2,745,277.07","299,390"
,BLD30S0,DINGDONG CAYMAN LTD -SPN ADR,DDL,<0.01%,Food Retail,US,ADR,"$2,745,014.08","1,214,608"
,6801713,Huayu Automotive Systems Co Ltd,600741,<0.01%,Automotive Parts & Equipment,CN,---,"$2,741,192.80","1,192,977"
,BP3RFY1,Sailun Group Co Ltd,601058,<0.01%,Tires & Rubber,CN,---,"$2,740,167.35","1,212,115"
,6651918,CyberTAN Technology Inc,3062,<0.01%,Communications Equipment,TW,---,"$2,739,183.29","4,199,000"
,BMY30J7,QuantumCTek Co Ltd,688027,<0.01%,Communications Equipment,CN,---,"$2,737,812.80","48,132"
,BFCCQN3,Zhejiang Jiemei Electronic & Technology Co Ltd,002859,<0.01%,Paper & Plastic Packaging Products & Materials,CN,---,"$2,736,914.87","270,080"
,BMBK079,Shanghai Haoyuan Chemexpress Co Ltd,688131,<0.01%,Life Sciences Tools & Services,CN,---,"$2,736,730.26","197,857"
,6314705,Zijin Longking Co Ltd,600388,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$2,736,108.28","1,013,100"
,BP3R4S8,Southwest Securities Co Ltd,600369,<0.01%,Investment Banking & Brokerage,CN,---,"$2,735,995.36","4,453,881"
,6666677,Pabrik Kertas Tjiwi Kimia Tbk PT,TKIM,<0.01%,Paper Products,ID,---,"$2,735,749.95","6,068,200"
,BQWRJD6,Shengyi Electronics Co Ltd,688183,<0.01%,Electronic Components,CN,---,"$2,731,138.50","142,777"
,BP3RD25,Loncin Motor Co Ltd,603766,<0.01%,Motorcycle Manufacturers,CN,---,"$2,730,581.17","1,237,500"
,BYZW440,Zhejiang Dingli Machinery Co Ltd,603338,<0.01%,Construction Machinery & Heavy Transportation Equipment,CN,---,"$2,728,845.79","318,700"
,6503525,Ningbo Joyson Electronic Corp,600699,<0.01%,Automotive Parts & Equipment,CN,---,"$2,727,252.77","955,826"
,BD5CF40,Shanjin International Gold Co Ltd,000975,<0.01%,Diversified Metals & Mining,CN,---,"$2,726,556.28","697,180"
,6338620,Inner Mongolia ERDOS Resources Co Ltd,600295,<0.01%,Diversified Metals & Mining,CN,---,"$2,726,484.50","1,317,400"
,BFB4S78,DaShenLin Pharmaceutical Group Co Ltd,603233,<0.01%,Drug Retail,CN,---,"$2,724,917.86","992,895"
,BNRLG08,Suzhou Recodeal Interconnect System Co Ltd,688800,<0.01%,Electrical Components & Equipment,CN,---,"$2,724,488.17","279,980"
,6800141,INESA Intelligent Tech Inc,900901,<0.01%,Internet Services & Infrastructure,CN,---,"$2,721,047.26","3,912,119"
,BFBCV39,Shanghai Putailai New Energy Technology Group Co Ltd,603659,<0.01%,Specialty Chemicals,CN,---,"$2,717,888.61","777,476"
,BFY8H25,Shanghai Fullhan Microelectronics Co Ltd,300613,<0.01%,Semiconductors,CN,---,"$2,715,875.74","228,782"
,BNNDP89,Pasifik Gayrimenkul Yatirim Ortakligi,PSGYO,<0.01%,Diversified REITs,TR,---,"$2,715,765.71","40,883,712"
,6264316,Delpha Construction Co Ltd,2530,<0.01%,Real Estate Operating Companies,TW,---,"$2,715,026.32","4,583,000"
,BD5CH77,Kaishan Group Co Ltd,300257,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$2,712,139.63","961,008"
,BP0R168,CSG Digital Power Grid Research Institute Co Ltd,301638,<0.01%,IT Consulting & Other Services,CN,---,"$2,710,746.79","818,729"
,6093037,Nuode New Materials Co Ltd,600110,<0.01%,Electrical Components & Equipment,CN,---,"$2,709,964.70","1,516,200"
,BF02ST5,Zhuzhou Hongda Electronics Corp Ltd,300726,<0.01%,Electronic Components,CN,---,"$2,707,704.89","332,126"
,BP25R28,Izmir Firca Sanayi ve Ticaret AS,IZFAS,<0.01%,Household Products,TR,---,"$2,707,519.09","2,235,171"
,BTDQ4P0,Beijing Tricolor Technology Co Ltd,603516,<0.01%,Electronic Equipment & Instruments,CN,---,"$2,699,687.91","190,339"
,BYX4B69,Asar HF,ASAR,<0.01%,Integrated Telecommunication Services,IS,---,"$2,698,707.58","26,824,050"
,BQ3RQN4,Shandong Weifang Rainbow Chemical Co Ltd,301035,<0.01%,Fertilizers & Agricultural Chemicals,CN,---,"$2,696,348.47","317,501"
,BNHPP81,Hainan Jinpan Smart Technology Co Ltd,688676,<0.01%,Heavy Electrical Equipment,CN,---,"$2,687,081.09","271,519"
,6099853,Reliance Infrastructure Ltd,RELI,<0.01%,Electric Utilities,IN,---,"$2,685,809.34","4,308,323"
,BKP87H4,Xiangcai Co Ltd,600095,<0.01%,Investment Banking & Brokerage,CN,---,"$2,683,283.89","1,895,500"
,B7TC005,Guangzhou Automobile Group Co Ltd,601238,<0.01%,Automobile Manufacturers,CN,---,"$2,680,303.10","3,452,700"
,BK4VBR2,Hongta Securities Co Ltd,601236,<0.01%,Investment Banking & Brokerage,CN,---,"$2,678,762.77","2,599,280"
,BQ45PY1,Hangzhou First Applied Material Co Ltd,603806,<0.01%,Semiconductor Materials & Equipment,CN,---,"$2,678,415.57","1,177,544"
,BDFSBZ1,Anup Engineering Limited/The,ANUP,<0.01%,Industrial Machinery & Supplies & Components,IN,---,"$2,674,726.52","142,255"
,BD5CPV7,Shenwan Hongyuan Group Co Ltd,000166,<0.01%,Investment Banking & Brokerage,CN,---,"$2,672,957.71","3,932,774"
,BD9Q2R0,Xinte Energy Co Ltd,1799,<0.01%,Construction & Engineering,HK,---,"$2,672,655.14","5,108,000"
,BP3R596,Sinopec Shanghai Petrochemical Co Ltd,600688,<0.01%,Commodity Chemicals,CN,---,"$2,670,714.13","6,128,740"
,BQ3QZP6,Fortior Technology Shenzhen Co Ltd,688279,<0.01%,Semiconductors,CN,---,"$2,668,376.17","90,933"
,BMZ6TZ4,China Railway Construction Heavy Industry Corp Ltd,688425,<0.01%,Construction Machinery & Heavy Transportation Equipment,CN,---,"$2,665,365.96","4,435,503"
,BXC7WG9,CHULARAT HOSPITAL PCL-F,CHG/F,<0.01%,Health Care Facilities,TH,---,"$2,664,467.95","60,947,546"
,BNHNC51,Dosilicon Co Ltd,688110,<0.01%,Semiconductors,CN,---,"$2,663,812.91","149,668"
,BD25X37,Wuhan Jingce Electronic Group Co Ltd,300567,<0.01%,Electronic Equipment & Instruments,CN,---,"$2,662,774.87","82,677"
,6008462,China Zhenhua Group Science & Technology Co Ltd,000733,<0.01%,Electronic Components,CN,---,"$2,660,562.50","432,542"
,BNZGQL6,HD Renewable Energy Co Ltd,6873,<0.01%,Renewable Electricity,TW,---,"$2,657,496.31","1,221,746"
,BP91NL0,Eastroc Beverage Group Co Ltd,605499,<0.01%,Soft Drinks & Non-alcoholic Beverages,CN,---,"$2,657,241.42","148,850"
,BKP87M9,China Railway Materials Co Ltd,000927,<0.01%,Highways & Railtracks,CN,---,"$2,655,739.47","7,141,800"
,BGSH2S6,CVC Brasil Operadora e Agencia de Viagens SA,CVCB3,<0.01%,"Hotels, Resorts & Cruise Lines",BR,---,"$2,653,498.53","7,392,062"
,B3S9WL4,Shenzhen Kstar Science And Technology Co Ltd,002518,<0.01%,Electrical Components & Equipment,CN,---,"$2,649,114.30","497,504"
,6292481,Lung Yen Life Service Corp,5530,<0.01%,Specialized Consumer Services,TW,---,"$2,646,796.29","1,663,000"
,6028653,Ambassador Hotel/The,2704,<0.01%,"Hotels, Resorts & Cruise Lines",TW,---,"$2,645,783.76","1,890,000"
,BR0W082,Hebei Huatong Wires & Cables Group Co Ltd,605196,<0.01%,Electrical Components & Equipment,CN,---,"$2,645,031.19","507,000"
,6129095,Antong Holdings Co Ltd,600179,<0.01%,Marine Transportation,CN,---,"$2,644,507.15","3,909,331"
,BNHPM24,Primarius Technologies Co Ltd,688206,<0.01%,Semiconductors,CN,---,"$2,644,071.81","400,608"
,BKSBSR7,Ronesans Gayrimenkul Yatirim AS,RGYAS,<0.01%,Diversified Real Estate Activities,TR,---,"$2,638,626.57","591,521"
,BF297W0,Bank of Chengdu Co Ltd,601838,<0.01%,Regional Banks,CN,---,"$2,638,094.37","930,600"
,BRXCD35,Cello World Ltd,CELLO,<0.01%,Housewares & Specialties,IN,---,"$2,637,708.35","713,880"
,BMH4WT1,Gateway Distriparks Ltd,GRFL,<0.01%,Air Freight & Logistics,IN,---,"$2,636,064.71","4,671,257"
,BP0Q8Y2,Dazhong Mining Co Ltd,001203,<0.01%,Steel,CN,---,"$2,635,001.51","628,800"
,6269816,DRB-Hicom Bhd,DRB,<0.01%,Automobile Manufacturers,MY,---,"$2,633,441.61","11,114,900"
,BD5CQT2,Youngy Co Ltd,002192,<0.01%,Diversified Metals & Mining,CN,---,"$2,633,393.47","239,500"
,B03MN81,Akcansa Cimento AS,AKCNS,<0.01%,Construction Materials,TR,---,"$2,632,598.00","526,035"
,6546650,Keda Industrial Group Co Ltd,600499,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$2,631,835.21","1,260,300"
,BN92VF9,XTC New Energy Materials Xiamen Co Ltd,688778,<0.01%,Electrical Components & Equipment,CN,---,"$2,630,641.10","386,870"
,BP3R541,Jointown Pharmaceutical Group Co Ltd,600998,<0.01%,Health Care Distributors,CN,---,"$2,618,931.75","3,637,466"
,BKWHQ77,StarPower Semiconductor Ltd,603290,<0.01%,Semiconductors,CN,---,"$2,618,533.17","193,200"
,BP4YNP8,Intsig Information Co Ltd,688615,<0.01%,Application Software,CN,---,"$2,616,859.76","176,224"
,BN7RMD1,Medlive Technology Co Ltd,2192,<0.01%,Health Care Technology,HK,---,"$2,613,511.96","2,684,500"
,B04C5Z1,Alpha Networks Inc,3380,<0.01%,Communications Equipment,TW,---,"$2,609,108.03","2,904,772"
,6546906,FSP Technology Inc,3015,<0.01%,Electrical Components & Equipment,TW,---,"$2,606,219.98","1,548,120"
,BP2TRK8,Dizal Jiangsu Pharmaceutical Co Ltd,688192,<0.01%,Biotechnology,CN,---,"$2,605,605.46","300,599"
,BDZW8R4,ZillTek Technology Corp,6679,<0.01%,Semiconductors,TW,---,"$2,603,679.82","412,000"
,BJ31DX6,Jushri Technologies Inc,300762,<0.01%,Communications Equipment,CN,---,"$2,600,895.69","602,800"
,BP91M79,Shenzhen Zhaowei Machinery & Electronic Co Ltd,003021,<0.01%,Electrical Components & Equipment,CN,---,"$2,600,882.70","233,100"
,BGHGSW0,JMT NETWORK SERVICES-FOREIGN,JMT/F,<0.01%,Consumer Finance,TH,---,"$2,600,750.75","7,855,264"
,BNHPLT4,Western Metal Materials Co Ltd,002149,<0.01%,Diversified Metals & Mining,CN,---,"$2,596,004.80","484,700"
,BYWKWP4,Seazen Holdings Co Ltd,601155,<0.01%,Real Estate Development,CN,---,"$2,595,865.20","1,532,273"
,BMVXJ26,Bairong AI Inc,6608,<0.01%,Application Software,HK,---,"$2,594,222.73","3,788,500"
,BQ13474,Great Tree Pharmacy Co Ltd,6469,<0.01%,Drug Retail,TW,---,"$2,591,721.92","1,205,607"
,BMF7P48,QuantumCTek Co Ltd,688027,<0.01%,Communications Equipment,CN,---,"$2,591,457.10","45,559"
,6103970,Chengdu Xingrong Environment Co Ltd,000598,<0.01%,Environmental & Facilities Services,CN,---,"$2,588,427.86","2,367,000"
,B8705X6,Amazing Microelectronic Corp,6411,<0.01%,Semiconductors,TW,---,"$2,587,095.03","1,028,244"
,BP3RKS0,Tongling Jingda Special Magnet Wire Co Ltd,600577,<0.01%,Electrical Components & Equipment,CN,---,"$2,583,736.40","2,080,063"
,BL57XB4,SENDAS DISTRIBUIDORA SA ADR,ASAIY,<0.01%,Consumer Staples Merchandise Retail,US,ADR,"$2,583,547.17","321,137"
,6535261,Shenzhen Investment Ltd,604,<0.01%,Diversified Real Estate Activities,HK,---,"$2,581,337.11","30,022,949"
,BHQPSL4,Guangdong Topstar Technology Co Ltd,300607,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$2,578,743.04","471,640"
,BP3RBN2,Far East Smarter Energy Co Ltd,600869,<0.01%,Electrical Components & Equipment,CN,---,"$2,575,881.49","908,400"
,6732051,Universal Vision Biotechnology Co Ltd,3218,<0.01%,Health Care Services,TW,---,"$2,568,114.06","567,970"
,B1WT346,Sun Pharma Advanced Research Co Ltd,SPADV,<0.01%,Pharmaceuticals,IN,---,"$2,564,971.16","1,225,907"
,BV86QY2,Kunlun Tech Co Ltd,300418,<0.01%,Interactive Media & Services,CN,---,"$2,564,448.62","392,631"
,B3XSCZ0,Shanghai DZH Ltd,601519,<0.01%,Financial Exchanges & Data,CN,---,"$2,561,820.77","1,945,300"
,BK4PYQ4,Hainan Airport Infrastructure Co Ltd,600515,<0.01%,Diversified Real Estate Activities,CN,---,"$2,560,703.87","6,237,800"
,B0VCF21,Darfon Electronics Corp,8163,<0.01%,"Technology Hardware, Storage & Peripherals",TW,---,"$2,558,572.38","2,609,000"
,BP3R5G3,Jiangsu Expressway Co Ltd,600377,<0.01%,Highways & Railtracks,CN,---,"$2,558,545.99","1,380,100"
,BD5CC94,Shandong Sun Paper Industry JSC Ltd,002078,<0.01%,Paper Products,CN,---,"$2,554,524.80","1,151,900"
,BMXVC07,Chongqing Sanfeng Environment Group Corp Ltd,601827,<0.01%,Independent Power Producers & Energy Traders,CN,---,"$2,552,751.45","2,072,500"
,BFF5BW3,Polaris Bay Group Co Ltd,600155,<0.01%,Investment Banking & Brokerage,CN,---,"$2,547,860.05","2,749,800"
,6561879,THORESEN THAI AGENCIES-FOR,TTA/F,<0.01%,Industrial Conglomerates,TH,---,"$2,545,879.27","14,950,087"
,B02JCS6,Zhejiang Supor Co Ltd,002032,<0.01%,Household Appliances,CN,---,"$2,544,056.02","425,319"
,BSJCWP1,Agesa Hayat ve Emeklilik AS,AGESA,<0.01%,Life & Health Insurance,TR,---,"$2,543,884.92","470,373"
,B3NFC51,BBMG Corp,2009,<0.01%,Construction Materials,HK,---,"$2,543,530.75","32,179,781"
,BD5C9J3,Zhejiang Dun'An Artificial Environment Co Ltd,002011,<0.01%,Building Products,CN,---,"$2,543,320.66","1,672,303"
,B6RNQM7,Guangdong Dongfang Precision Science & Technology Co Ltd,002611,<0.01%,Automotive Parts & Equipment,CN,---,"$2,542,259.78","1,122,932"
,B1XBYT3,Thomas Cook India Ltd,TC,<0.01%,"Hotels, Resorts & Cruise Lines",IN,---,"$2,542,130.31","2,246,665"
,B40NSB3,Henan Mingtai Al Industrial Co Ltd,601677,<0.01%,Aluminum,CN,---,"$2,538,698.17","1,004,076"
,6334350,Kangmei Pharmaceutical Co Ltd,600518,<0.01%,Pharmaceuticals,CN,---,"$2,536,847.80","12,350,700"
,BDGL0T6,Huaxi Securities Co Ltd,002926,<0.01%,Investment Banking & Brokerage,CN,---,"$2,533,844.92","1,978,600"
,BFCCR07,Yealink Network Technology Corp Ltd,300628,<0.01%,Communications Equipment,CN,---,"$2,533,339.23","411,322"
,B04S935,Advanced Ceramic X Corp,3152,<0.01%,Communications Equipment,TW,---,"$2,526,302.22","331,901"
,6104780,Shanghai International Airport Co Ltd,600009,<0.01%,Airport Services,CN,---,"$2,526,147.75","727,906"
,B3Y2110,Founder Securities Co Ltd,601901,<0.01%,Investment Banking & Brokerage,CN,---,"$2,524,767.49","2,467,590"
,BB968W3,PTG ENERGY PCL-FOREIGN,PTG/F,<0.01%,Automotive Retail,TH,---,"$2,522,752.30","10,941,946"
,BN90FS4,Shaanxi Energy Investment Co Ltd,001286,<0.01%,Independent Power Producers & Energy Traders,CN,---,"$2,521,140.32","1,770,100"
,BD9NJ58,Tibet Huayu Mining Co Ltd,601020,<0.01%,Diversified Metals & Mining,CN,---,"$2,519,605.10","731,700"
,B55ZBQ7,STO Express Co Ltd,002468,<0.01%,Air Freight & Logistics,CN,---,"$2,518,698.44","1,212,376"
,6317179,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,600332,<0.01%,Health Care Distributors,CN,---,"$2,515,977.69","827,938"
,BKL9QV8,JS Global Lifestyle Co Ltd,1691,<0.01%,Household Appliances,HK,---,"$2,515,416.63","13,535,000"
,B3BMTZ3,Jiangsu Nhwa Pharmaceutical Co Ltd,002262,<0.01%,Pharmaceuticals,CN,---,"$2,511,389.27","765,996"
,BD5CMT4,TCL Zhonghuan Renewable Energy Technology Co Ltd,002129,<0.01%,Semiconductor Materials & Equipment,CN,---,"$2,504,752.62","1,772,250"
,6116956,Xiamen C & D Inc,600153,<0.01%,Trading Companies & Distributors,CN,---,"$2,502,896.82","2,041,900"
,BYQDMP9,Juneyao Airlines Co Ltd,603885,<0.01%,Passenger Airlines,CN,---,"$2,495,590.12","1,661,730"
,BS7K3N2,Hubei Jumpcan Pharmaceutical Co Ltd,600566,<0.01%,Pharmaceuticals,CN,---,"$2,491,359.11","647,121"
,6716884,Haier Smart Home Co Ltd,600690,<0.01%,Household Appliances,CN,---,"$2,490,469.71","790,300"
,6806387,SIAM CITY CEMENT PCL-FOR,SCCC/F,<0.01%,Construction Materials,TH,---,"$2,489,484.99","534,500"
,BNHPCQ8,Range Intelligent Computing Technology Group Co Ltd,300442,<0.01%,Internet Services & Infrastructure,CN,---,"$2,488,590.09","253,300"
,6193261,North Industries Group Red Arrow Co Ltd,000519,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$2,488,217.36","1,162,043"
,BNHNNP8,GUR-Sel Turizm Tasimacilik VE Servis Ticaret AS,GRSEL,<0.01%,Passenger Ground Transportation,TR,---,"$2,476,524.70","399,087"
,BP3RLB0,Hebei Hengshui Laobaigan Liquor Co Ltd,600559,<0.01%,Distillers & Vintners,CN,---,"$2,473,253.02","1,467,100"
,BD5CBZ3,COFCO Biotechnology Co Ltd,000930,<0.01%,Specialty Chemicals,CN,---,"$2,472,904.30","3,343,900"
,BP91NJ8,Hangzhou Lion Microelectronics Co Ltd,605358,<0.01%,Semiconductor Materials & Equipment,CN,---,"$2,469,251.86","380,073"
,BD5CJ04,Hybio Pharmaceutical Co Ltd,300199,<0.01%,Pharmaceuticals,CN,---,"$2,468,622.29","722,291"
,BP3R7D4,Sinochem International Corp,600500,<0.01%,Trading Companies & Distributors,CN,---,"$2,468,257.97","2,918,206"
,BD5CMY9,Sealand Securities Co Ltd,000750,<0.01%,Investment Banking & Brokerage,CN,---,"$2,467,162.73","4,320,030"
,BP3RDC5,Shandong Hualu Hengsheng Chemical Co Ltd,600426,<0.01%,Fertilizers & Agricultural Chemicals,CN,---,"$2,464,732.64","772,590.2"
,B050S66,Microbio Co Ltd,4128,<0.01%,Personal Care Products,TW,---,"$2,464,720.51","5,195,803"
,B2QQVG8,Jinduicheng Molybdenum Co Ltd,601958,<0.01%,Diversified Metals & Mining,CN,---,"$2,456,957.49","731,500"
,BTF8BT7,BAIC Motor Corp Ltd,1958,<0.01%,Automobile Manufacturers,HK,---,"$2,454,202.70","23,749,593"
,BN7H781,Hefei Chipmore Technology Co Ltd,688352,<0.01%,Semiconductors,CN,---,"$2,453,928.75","918,615"
,BNDRCL3,Grupo SBF SA,SBFG3,<0.01%,Other Specialty Retail,BR,---,"$2,452,644.99","1,544,168"
,6810043,Shanghai Aiko Solar Energy Co Ltd,600732,<0.01%,Semiconductors,CN,---,"$2,451,987.31","1,429,260"
,BMC4304,SIMPAR SA,SIMH3,<0.01%,Cargo Ground Transportation,BR,---,"$2,449,784.52","1,923,285"
,B819M05,Western Securities Co Ltd,002673,<0.01%,Investment Banking & Brokerage,CN,---,"$2,446,641.41","2,370,351"
,BF4J7N9,Hapvida Participacoes e Investimentos S/A,HAPV3,<0.01%,Managed Health Care,BR,---,"$2,446,568.10","1,917,854"
,BMV87R2,Bukalapak.com PT Tbk,BUKA,<0.01%,Broadline Retail,ID,---,"$2,446,271.61","413,043,100"
,BP3R6D7,COSCO SHIPPING Development Co Ltd,601866,<0.01%,Trading Companies & Distributors,CN,---,"$2,445,787.62","6,765,876"
,6080794,Chongqing Brewery Co Ltd,600132,<0.01%,Brewers,CN,---,"$2,445,254.31","411,251"
,BD5C959,Hunan Gold Corp Ltd,002155,<0.01%,Diversified Metals & Mining,CN,---,"$2,445,175.44","603,240"
,6609081,Xxentria Technology Materials Corp,8942,<0.01%,Building Products,TW,---,"$2,444,883.34","1,840,069"
,BP6LFD9,Grainturk Tarim AS,GRTHO,<0.01%,Food Distributors,TR,---,"$2,443,952.44","536,023"
,BYY7XH2,Dilip Buildcon Ltd,DBL,<0.01%,Construction & Engineering,IN,---,"$2,443,091.38","574,868"
,B19RB38,Poly Developments and Holdings Group Co Ltd,600048,<0.01%,Real Estate Development,CN,---,"$2,442,004.61","3,303,452"
,BFY8HF8,DBG Technology Co Ltd,300735,<0.01%,Consumer Electronics,CN,---,"$2,441,348.58","782,880"
,BKDZXD5,Ningbo Ronbay New Energy Technology Co Ltd,688005,<0.01%,Electrical Components & Equipment,CN,---,"$2,441,000.76","639,165"
,BDRKN48,KNR Constructions Ltd,KNRC,<0.01%,Construction & Engineering,IN,---,"$2,439,792.48","1,918,782"
,B7D5Y75,SooChow Securities Co Ltd,601555,<0.01%,Investment Banking & Brokerage,CN,---,"$2,437,493.65","1,928,121"
,6307341,Elitegroup Computer Systems Co Ltd,2331,<0.01%,"Technology Hardware, Storage & Peripherals",TW,---,"$2,437,118.86","3,946,000"
,B00VD25,Zeng Hsing Industrial Co Ltd,1558,<0.01%,Household Appliances,TW,---,"$2,436,016.00","746,778"
,6648857,Pengxin International Mining Co Ltd,600490,<0.01%,Copper,CN,---,"$2,432,954.45","2,119,100"
,BTK0S42,Shanghai Longcheer Technology Co Ltd,603341,<0.01%,"Technology Hardware, Storage & Peripherals",CN,---,"$2,432,520.32","438,000"
,BP3R8L9,Tian Di Science & Technology Co Ltd,600582,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$2,431,921.77","3,370,539"
,6124904,NOCIL Ltd,NOCIL,<0.01%,Commodity Chemicals,IN,---,"$2,429,666.20","1,351,301"
,BYV1QH8,Jiangsu Etern Co Ltd,600105,<0.01%,Communications Equipment,CN,---,"$2,424,270.99","405,200"
,BMZ65R8,CITIC Metal Co Ltd,601061,<0.01%,Trading Companies & Distributors,CN,---,"$2,424,251.05","1,386,300"
,BN0Z4N6,Kunshan Dongwei Technology Co Ltd,688700,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$2,423,919.50","255,990"
,B03L0B0,Grendene SA,GRND3,<0.01%,Footwear,BR,---,"$2,423,784.69","3,608,897"
,BD5C8L8,Guangzhou Yuexiu Capital Holdings Group Co Ltd,000987,<0.01%,Investment Banking & Brokerage,CN,---,"$2,421,935.15","2,126,816"
,BFCCQR7,Xiamen Changelight Co Ltd,300102,<0.01%,Semiconductors,CN,---,"$2,420,471.77","896,400"
,BD5M2F0,Beibuwan Port Co Ltd,000582,<0.01%,Marine Ports & Services,CN,---,"$2,420,204.97","1,449,300"
,B68JHQ5,Liaoning Port Co Ltd,601880,<0.01%,Marine Ports & Services,CN,---,"$2,417,160.40","11,206,208"
,B60CMV2,Rallis India Ltd,RALI,<0.01%,Fertilizers & Agricultural Chemicals,IN,---,"$2,416,846.15","1,111,200"
,B7QP2X4,Bera Holding AS,BERA,<0.01%,Industrial Conglomerates,TR,---,"$2,416,786.35","8,587,304"
,B0C5XF8,AurionPro Solutions Ltd,AUPS,<0.01%,Application Software,IN,---,"$2,415,869.04","324,842"
,BK4XYG8,Jiangsu Lihua Foods Group Co Ltd,300761,<0.01%,Packaged Foods & Meats,CN,---,"$2,412,977.20","810,200"
,BP3R6T3,AVICOPTER PLC,600038,<0.01%,Aerospace & Defense,CN,---,"$2,411,392.61","589,102"
,B6RXHJ1,Sunny Friend Environmental Technology Co Ltd,8341,<0.01%,Environmental & Facilities Services,TW,---,"$2,410,208.51","1,007,497"
,BMWXWK4,Xiamen Bank Co Ltd,601187,<0.01%,Regional Banks,CN,---,"$2,407,795.13","2,201,200"
,BYPDLN1,G-bits Network Technology Xiamen Co Ltd,603444,<0.01%,Interactive Home Entertainment,CN,---,"$2,404,557.41","42,200"
,6126739,Guangxi Yuegui Guangye Holding Co Ltd,000833,<0.01%,Packaged Foods & Meats,CN,---,"$2,404,396.16","762,367"
,BW9LDX1,Ningbo Tuopu Group Co Ltd,601689,<0.01%,Automotive Parts & Equipment,CN,---,"$2,402,768.28","342,860"
,BP91MK2,Beijing Relpow Technology Co Ltd,300593,<0.01%,Electrical Components & Equipment,CN,---,"$2,399,624.68","532,447"
,B67W776,Shanghai Bairun Investment Holding Group Co Ltd,002568,<0.01%,Distillers & Vintners,CN,---,"$2,397,437.70","910,024"
